event_date,sale_date,days_to_event,venue,genre,ticket_tier,base_price,artist_popularity,temperature_c,is_cold,is_rainy,is_weekend,is_saturday,month,day_of_week,has_competing_event,is_peak_season,viral_shock,transport_disruption,venue_location_premium,price_adjustment_pct,optimal_price
2024-12-26,2024-11-03,53,"Utilita Arena, Birmingham",Pop,Premium (Seated),125.0,7,-5.0,1,1,0,0,12,3,0,1,0,0,0.05,22.0,152.5
2024-06-09,2024-05-17,23,"Utilita Arena, Birmingham",Jazz,Standing (General),48.0,8,15.8,0,0,1,0,6,6,0,0,0,1,0.05,6.75,51.0
2024-04-18,2024-01-14,95,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,6,13.1,0,0,0,0,4,3,0,0,0,0,0.22,22.0,152.5
2023-01-28,2022-12-24,35,"Boardmasters, Newquay",Electronic/Dance,Standing (General),48.0,8,3.7,1,1,1,1,1,5,1,0,0,0,0.15,22.0,58.5
2023-03-19,2023-02-27,20,"O2 Arena, London",Pop,Standing (General),48.0,3,6.6,1,1,1,0,3,6,0,0,1,0,0.22,22.0,58.5
2023-08-04,2023-06-11,54,"Boardmasters, Newquay",Rock,Standard (Seated),78.0,5,19.9,0,0,1,0,8,4,1,1,0,0,0.15,22.0,95.0
2024-01-21,2023-12-30,22,"First Direct Arena, Leeds",Electronic/Dance,Standard (Seated),78.0,6,5.8,1,1,1,0,1,6,0,0,0,0,0.02,13.64,88.5
2023-12-31,2023-08-20,133,"Boardmasters, Newquay",Hip-Hop,VIP Package,210.0,6,-1.9,1,1,1,0,12,6,1,1,0,0,0.15,22.0,256.0
2024-10-27,2024-07-12,107,"O2 Arena, London",Pop,Standing (General),48.0,10,3.9,1,1,1,0,10,6,0,0,0,0,0.22,22.0,58.5
2024-06-09,2024-04-01,69,"First Direct Arena, Leeds",Pop,VIP Package,210.0,8,15.6,0,0,1,0,6,6,0,0,0,0,0.02,16.64,245.0
2024-11-29,2024-09-23,67,"O2 Arena, London",Rock,Standard (Seated),78.0,1,-0.7,1,1,1,0,11,4,1,0,0,0,0.22,7.74,84.0
2023-11-08,2023-08-07,93,"O2 Arena, London",Electronic/Dance,Standard (Seated),78.0,3,7.1,1,1,0,0,11,2,0,0,0,0,0.22,22.0,95.0
2023-01-07,2022-08-31,129,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,6,-0.7,1,1,1,1,1,5,1,0,0,1,0.05,-0.48,48.0
2023-01-03,2022-11-04,60,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,3,3.4,1,1,0,0,1,1,1,0,0,0,0.22,21.49,58.5
2024-09-14,2024-07-14,62,"Utilita Arena, Birmingham",Rock,VIP Package,210.0,3,8.2,0,1,1,1,9,5,0,0,0,1,0.05,-2.44,205.0
2023-12-29,2023-11-26,33,"O2 Arena, London",R&B,Standard (Seated),78.0,6,1.3,1,1,1,0,12,4,0,1,0,0,0.22,22.0,95.0
2024-05-22,2023-12-05,169,Manchester Arena,Rock,Standard (Seated),78.0,5,20.5,0,0,0,0,5,2,0,0,1,0,0.08,22.0,95.0
2023-10-01,2023-05-31,123,"Motorpoint Arena, Cardiff",Hip-Hop,VIP Package,210.0,7,7.1,1,1,1,0,10,6,0,0,0,0,0.0,17.5,247.0
2024-05-20,2024-03-26,55,Manchester Arena,Pop,Standing (General),48.0,4,18.2,0,0,0,0,5,0,0,0,0,0,0.08,3.68,50.0
2023-01-15,2022-12-19,27,"Utilita Arena, Birmingham",Pop,Standard (Seated),78.0,4,4.2,1,1,1,0,1,6,1,0,0,0,0.05,8.69,85.0
2023-07-11,2023-02-23,138,"Utilita Arena, Birmingham",R&B,Premium (Seated),125.0,3,18.6,0,0,0,0,7,1,0,1,0,0,0.05,11.58,139.5
2024-09-22,2024-07-21,63,"Motorpoint Arena, Cardiff",R&B,Standing (General),48.0,6,6.3,1,1,1,0,9,6,0,0,0,0,0.0,6.28,51.0
2024-04-29,2024-03-15,45,Manchester Arena,R&B,Standing (General),48.0,6,11.6,0,1,0,0,4,0,0,0,0,0,0.08,21.77,58.5
2023-01-28,2022-11-08,81,"SSE Hydro, Glasgow",Jazz,Standard (Seated),78.0,2,1.4,1,1,1,1,1,5,0,0,0,0,0.03,-14.89,66.5
2024-12-14,2024-07-27,140,"Boardmasters, Newquay",Musical Theatre,Standard (Seated),78.0,3,-0.5,1,1,1,1,12,5,1,1,0,0,0.15,22.0,95.0
2023-02-08,2022-10-23,108,"SSE Hydro, Glasgow",Rock,Premium (Seated),125.0,3,1.8,1,1,0,0,2,2,1,1,0,0,0.03,-8.92,114.0
2023-09-30,2023-07-22,70,"First Direct Arena, Leeds",Jazz,Standing (General),48.0,7,11.0,0,1,1,1,9,5,0,0,0,0,0.02,18.9,57.0
2023-08-19,2023-04-04,137,"Utilita Arena, Birmingham",R&B,VIP Package,210.0,3,17.9,0,0,1,1,8,5,1,1,0,0,0.05,14.68,241.0
2023-03-27,2022-10-16,162,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,3,10.0,0,1,0,0,3,0,0,0,0,0,0.03,-6.24,45.0
2024-04-18,2024-02-16,62,"Utilita Arena, Birmingham",Musical Theatre,Standard (Seated),78.0,2,19.6,0,0,0,0,4,3,0,0,0,0,0.05,6.22,83.0
2023-05-06,2023-02-14,81,"O2 Arena, London",Jazz,Standard (Seated),78.0,7,17.4,0,0,1,1,5,5,1,0,0,0,0.22,22.0,95.0
2024-06-20,2024-03-05,107,"O2 Arena, London",Musical Theatre,Standing (General),48.0,2,18.4,0,0,0,0,6,3,0,0,0,0,0.22,13.05,54.5
2023-05-25,2023-03-10,76,"Motorpoint Arena, Cardiff",Pop,Standing (General),48.0,1,14.6,0,0,0,0,5,3,0,0,0,0,0.0,-12.31,42.0
2024-06-08,2023-12-19,172,Manchester Arena,Pop,Premium (Seated),125.0,2,19.9,0,0,1,1,6,5,1,0,0,0,0.08,-1.78,123.0
2023-07-31,2023-04-20,102,"SSE Hydro, Glasgow",Electronic/Dance,VIP Package,210.0,4,18.3,0,0,0,0,7,0,0,1,0,0,0.03,-3.56,202.5
2023-01-25,2022-10-06,111,Manchester Arena,Hip-Hop,Standing (General),48.0,6,1.1,1,1,0,0,1,2,0,0,0,0,0.08,21.4,58.5
2024-08-02,2024-06-25,38,"First Direct Arena, Leeds",Pop,Standard (Seated),78.0,4,15.6,0,0,1,0,8,4,0,1,0,0,0.02,14.22,89.0
2024-01-29,2023-12-29,31,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,5,7.0,1,1,0,0,1,0,1,0,0,1,0.22,20.5,94.0
2023-03-08,2022-12-30,68,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,8,7.1,1,1,0,0,3,2,1,0,0,0,0.22,22.0,58.5
2023-08-21,2023-03-19,155,"Boardmasters, Newquay",R&B,Standard (Seated),78.0,7,15.9,0,0,0,0,8,0,0,1,0,0,0.15,22.0,95.0
2023-04-19,2022-11-22,148,"Glastonbury Festival, Somerset",Hip-Hop,Premium (Seated),125.0,4,16.1,0,0,0,0,4,2,1,0,1,0,0.35,22.0,152.5
2023-05-26,2023-02-16,99,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,3,9.1,0,1,1,0,5,4,0,0,0,0,0.05,3.1,49.5
2023-04-21,2023-01-23,88,"First Direct Arena, Leeds",Pop,VIP Package,210.0,7,12.1,0,1,1,0,4,4,0,0,0,0,0.02,22.0,256.0
2023-08-16,2023-06-15,62,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,6,7.1,1,1,0,0,8,2,0,1,0,0,0.03,22.0,58.5
2023-04-21,2022-12-10,132,"Utilita Arena, Birmingham",R&B,Standard (Seated),78.0,9,12.2,0,1,1,0,4,4,0,0,0,0,0.05,22.0,95.0
2024-04-14,2024-03-09,36,"Utilita Arena, Birmingham",Pop,Standard (Seated),78.0,8,12.5,0,1,1,0,4,6,0,0,0,0,0.05,22.0,95.0
2023-02-03,2022-10-22,104,"O2 Arena, London",Jazz,Standard (Seated),78.0,6,5.9,1,1,1,0,2,4,0,1,0,0,0.22,22.0,95.0
2024-09-14,2024-07-12,64,"Utilita Arena, Birmingham",Musical Theatre,Standard (Seated),78.0,2,13.2,0,0,1,1,9,5,0,0,0,1,0.05,-4.73,74.5
2024-01-04,2023-12-01,34,"SSE Hydro, Glasgow",Jazz,Standing (General),48.0,1,4.3,1,1,0,0,1,3,1,0,0,0,0.03,-28.0,34.5
2024-08-17,2024-04-13,126,"Boardmasters, Newquay",Jazz,Premium (Seated),125.0,7,14.6,0,0,1,1,8,5,0,1,0,0,0.15,22.0,152.5
2024-07-07,2024-04-19,79,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,6,21.5,0,0,1,0,7,6,1,1,0,0,0.22,22.0,152.5
2024-02-29,2024-01-10,50,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,6,5.9,1,1,0,0,2,3,0,1,0,0,0.03,17.64,56.5
2024-09-04,2024-04-09,148,"Utilita Arena, Birmingham",Pop,Premium (Seated),125.0,6,9.7,0,1,0,0,9,2,0,0,1,0,0.05,22.0,152.5
2024-06-01,2024-02-02,120,Manchester Arena,Classical,Standing (General),48.0,5,23.1,0,0,1,1,6,5,1,0,0,0,0.08,1.51,48.5
2024-11-22,2024-06-12,163,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,6,3.3,1,1,1,0,11,4,0,0,0,1,0.22,21.85,152.5
2023-10-09,2023-07-03,98,Manchester Arena,Pop,Standing (General),48.0,3,6.9,1,1,0,0,10,0,1,0,0,0,0.08,9.03,52.5
2023-11-16,2023-09-02,75,Manchester Arena,Electronic/Dance,Standing (General),48.0,5,-0.3,1,1,0,0,11,3,1,0,0,0,0.08,16.08,55.5
2024-03-18,2024-02-11,36,Manchester Arena,Electronic/Dance,Standing (General),48.0,1,11.3,0,1,0,0,3,0,1,0,0,0,0.08,-2.43,47.0
2023-11-11,2023-07-31,103,"SSE Hydro, Glasgow",Hip-Hop,Standard (Seated),78.0,6,1.5,1,1,1,1,11,5,0,0,0,0,0.03,14.65,89.5
2024-01-12,2023-10-24,80,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,4,3.1,1,1,1,0,1,4,1,0,0,0,0.03,-5.46,73.5
2023-10-16,2023-07-05,103,"Utilita Arena, Birmingham",Jazz,Standard (Seated),78.0,6,5.2,1,1,0,0,10,0,0,0,0,0,0.05,-0.09,78.0
2024-03-12,2024-03-06,6,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,8,7.5,1,1,0,0,3,1,1,0,0,0,0.35,22.0,58.5
2024-10-23,2024-10-10,13,Manchester Arena,R&B,Standard (Seated),78.0,6,7.4,1,1,0,0,10,2,0,0,0,0,0.08,18.62,92.5
2023-10-04,2023-08-13,52,"O2 Arena, London",Musical Theatre,Premium (Seated),125.0,4,8.6,0,1,0,0,10,2,0,0,1,0,0.22,22.0,152.5
2024-12-10,2024-11-25,15,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,3,0.8,1,1,0,0,12,1,0,1,0,0,0.05,21.2,94.5
2024-08-04,2024-08-01,3,"O2 Arena, London",R&B,Standing (General),48.0,3,11.1,0,1,1,0,8,6,0,1,0,0,0.22,22.0,58.5
2024-05-17,2024-01-14,124,Manchester Arena,Pop,Standing (General),48.0,10,15.5,0,0,1,0,5,4,0,0,0,0,0.08,22.0,58.5
2024-09-15,2024-04-19,149,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,6,15.6,0,0,1,0,9,6,0,0,0,0,0.22,22.0,152.5
2024-05-30,2024-04-16,44,"O2 Arena, London",Musical Theatre,Standing (General),48.0,5,13.5,0,0,0,0,5,3,0,0,1,0,0.22,22.0,58.5
2023-12-16,2023-12-11,5,"Motorpoint Arena, Cardiff",Musical Theatre,Standing (General),48.0,3,-1.5,1,1,1,1,12,5,0,1,0,0,0.0,22.0,58.5
2024-03-21,2024-02-01,49,Manchester Arena,Hip-Hop,Standing (General),48.0,7,16.5,0,0,0,0,3,3,0,0,0,0,0.08,22.0,58.5
2023-12-16,2023-12-06,10,"First Direct Arena, Leeds",Pop,Standard (Seated),78.0,4,1.5,1,1,1,1,12,5,0,1,0,0,0.02,11.79,87.0
2024-08-29,2024-07-13,47,"O2 Arena, London",Rock,Standard (Seated),78.0,4,9.7,0,1,0,0,8,3,0,1,0,0,0.22,22.0,95.0
2024-10-25,2024-06-19,128,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,3,-1.9,1,1,1,0,10,4,0,0,0,1,0.03,-16.86,65.0
2023-05-17,2023-03-02,76,Manchester Arena,R&B,Standing (General),48.0,3,18.9,0,0,0,0,5,2,0,0,0,0,0.08,11.48,53.5
2023-08-31,2023-04-18,135,"SSE Hydro, Glasgow",Rock,Premium (Seated),125.0,4,12.2,0,1,0,0,8,3,0,1,0,0,0.03,8.21,135.5
2024-06-26,2024-02-29,118,Manchester Arena,Rock,Standing (General),48.0,6,20.0,0,0,0,0,6,2,0,0,0,0,0.08,21.7,58.5
2023-02-09,2022-08-19,174,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,3,3.0,1,1,0,0,2,3,1,1,0,0,0.22,19.51,149.5
2023-08-17,2023-06-02,76,"First Direct Arena, Leeds",Rock,Standard (Seated),78.0,2,9.8,0,1,0,0,8,3,1,1,0,0,0.02,-8.55,71.5
2024-07-01,2024-06-08,23,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,4,18.8,0,0,0,0,7,0,1,1,0,0,0.22,22.0,95.0
2023-08-11,2023-07-30,12,Manchester Arena,Musical Theatre,Standing (General),48.0,6,10.3,0,1,1,0,8,4,0,1,0,0,0.08,22.0,58.5
2023-01-06,2022-10-18,80,Manchester Arena,Hip-Hop,Standing (General),48.0,2,2.5,1,1,1,0,1,4,0,0,0,0,0.08,1.1,48.5
2023-11-18,2023-11-02,16,"Glastonbury Festival, Somerset",Classical,Standard (Seated),78.0,5,-0.0,1,1,1,1,11,5,0,0,0,0,0.35,22.0,95.0
2024-04-12,2024-03-30,13,"O2 Arena, London",Classical,Standard (Seated),78.0,1,19.8,0,0,1,0,4,4,1,0,0,0,0.22,9.72,85.5
2023-03-16,2023-02-13,31,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,7,10.2,0,1,0,0,3,3,0,0,0,0,0.03,22.0,58.5
2023-01-04,2022-10-28,68,"O2 Arena, London",Pop,VIP Package,210.0,8,12.3,0,1,0,0,1,2,0,0,0,0,0.22,22.0,256.0
2024-10-07,2024-07-07,92,Manchester Arena,Pop,VIP Package,210.0,9,8.2,0,1,0,0,10,0,0,0,0,1,0.08,22.0,256.0
2023-04-28,2023-04-11,17,Manchester Arena,Rock,Standard (Seated),78.0,6,15.1,0,0,1,0,4,4,0,0,0,0,0.08,22.0,95.0
2024-08-28,2024-03-25,156,"Glastonbury Festival, Somerset",Hip-Hop,VIP Package,210.0,6,16.4,0,0,0,0,8,2,0,1,0,1,0.35,22.0,256.0
2024-05-18,2024-02-09,99,"O2 Arena, London",Musical Theatre,Standing (General),48.0,6,11.4,0,1,1,1,5,5,0,0,0,0,0.22,22.0,58.5
2024-07-27,2024-04-30,88,"O2 Arena, London",Musical Theatre,Standing (General),48.0,8,10.7,0,1,1,1,7,5,0,1,0,0,0.22,22.0,58.5
2024-03-16,2023-10-30,138,Manchester Arena,Pop,Standing (General),48.0,7,12.5,0,1,1,1,3,5,0,0,0,0,0.08,21.49,58.5
2023-07-13,2023-04-20,84,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,5,14.9,0,0,0,0,7,3,0,1,0,0,0.22,22.0,95.0
2024-12-15,2024-07-14,154,"O2 Arena, London",Rock,Standing (General),48.0,6,2.0,1,1,1,0,12,6,0,1,0,0,0.22,22.0,58.5
2024-01-27,2023-10-01,118,"Utilita Arena, Birmingham",Jazz,VIP Package,210.0,3,-2.6,1,1,1,1,1,5,0,0,0,1,0.05,-5.99,197.5
2023-01-26,2022-11-26,61,"O2 Arena, London",Pop,Standing (General),48.0,6,1.3,1,1,0,0,1,3,0,0,0,0,0.22,22.0,58.5
2024-03-10,2024-03-05,5,"O2 Arena, London",Pop,Standing (General),48.0,7,8.7,0,1,1,0,3,6,1,0,0,0,0.22,22.0,58.5
2023-06-22,2023-01-25,148,"SSE Hydro, Glasgow",R&B,Premium (Seated),125.0,7,18.2,0,0,0,0,6,3,0,0,0,0,0.03,22.0,152.5
2023-10-27,2023-09-26,31,Manchester Arena,Jazz,Standing (General),48.0,7,6.5,1,1,1,0,10,4,1,0,0,0,0.08,15.71,55.5
2024-10-06,2024-07-10,88,"O2 Arena, London",Rock,Standing (General),48.0,5,1.2,1,1,1,0,10,6,1,0,0,0,0.22,22.0,58.5
2023-11-22,2023-10-27,26,Manchester Arena,Pop,Standard (Seated),78.0,8,1.2,1,1,0,0,11,2,1,0,0,0,0.08,22.0,95.0
2024-02-14,2024-01-21,24,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,10,9.9,0,1,0,0,2,2,0,1,0,0,0.05,22.0,58.5
2023-04-28,2023-03-15,44,Manchester Arena,Musical Theatre,Standing (General),48.0,9,12.4,0,1,1,0,4,4,0,0,0,0,0.08,22.0,58.5
2024-12-24,2024-11-12,42,"First Direct Arena, Leeds",Pop,Standing (General),48.0,6,5.2,1,1,0,0,12,1,0,1,0,0,0.02,19.45,57.5
2023-08-13,2023-07-16,28,"O2 Arena, London",Classical,Standard (Seated),78.0,5,12.1,0,1,1,0,8,6,1,1,0,0,0.22,15.08,90.0
2024-06-15,2024-04-05,71,"Utilita Arena, Birmingham",Rock,VIP Package,210.0,5,19.2,0,0,1,1,6,5,0,0,0,0,0.05,19.57,251.0
2023-04-23,2022-11-25,149,Manchester Arena,R&B,Premium (Seated),125.0,4,14.2,0,0,1,0,4,6,0,0,0,0,0.08,8.07,135.0
2023-05-20,2023-04-09,41,"Utilita Arena, Birmingham",R&B,Standing (General),48.0,4,16.5,0,0,1,1,5,5,0,0,0,0,0.05,17.31,56.5
2024-07-12,2024-02-13,150,"Motorpoint Arena, Cardiff",R&B,Standard (Seated),78.0,3,12.3,0,1,1,0,7,4,0,1,0,0,0.0,14.45,89.5
2023-01-01,2022-09-22,101,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,9,-2.6,1,1,1,0,1,6,0,0,0,0,0.05,22.0,95.0
2023-03-31,2022-12-19,102,Manchester Arena,Electronic/Dance,VIP Package,210.0,6,10.9,0,1,1,0,3,4,1,0,1,0,0.08,22.0,256.0
2024-10-15,2024-08-25,51,Manchester Arena,R&B,Standing (General),48.0,9,6.1,1,1,0,0,10,1,1,0,0,0,0.08,22.0,58.5
2023-11-16,2023-07-15,124,Manchester Arena,Hip-Hop,Standard (Seated),78.0,4,1.2,1,1,0,0,11,3,0,0,0,0,0.08,7.15,83.5
2024-07-03,2024-05-18,46,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,4,13.9,0,0,0,0,7,2,0,1,0,0,0.22,22.0,152.5
2023-05-19,2023-02-11,97,"O2 Arena, London",R&B,VIP Package,210.0,2,21.6,0,0,1,0,5,4,0,0,0,0,0.22,9.58,230.0
2024-05-25,2024-04-05,50,"Motorpoint Arena, Cardiff",Pop,Standing (General),48.0,4,20.4,0,0,1,1,5,5,0,0,0,0,0.0,10.43,53.0
2023-09-16,2023-08-17,30,Manchester Arena,Hip-Hop,Standing (General),48.0,8,12.6,0,1,1,1,9,5,0,0,0,0,0.08,22.0,58.5
2024-11-03,2024-10-28,6,Manchester Arena,Classical,Standing (General),48.0,6,8.7,0,1,1,0,11,6,1,0,0,0,0.08,18.16,56.5
2024-11-20,2024-07-12,131,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,5,-0.8,1,1,0,0,11,2,1,0,0,0,0.05,0.54,48.5
2023-01-10,2022-11-08,63,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,6,4.0,1,1,0,0,1,1,0,0,1,0,0.05,22.0,95.0
2023-09-18,2023-08-21,28,"O2 Arena, London",Rock,Standard (Seated),78.0,8,5.1,1,1,0,0,9,0,1,0,0,0,0.22,22.0,95.0
2024-10-11,2024-08-31,41,"Motorpoint Arena, Cardiff",Hip-Hop,Standard (Seated),78.0,3,4.6,1,1,1,0,10,4,0,0,0,0,0.0,11.58,87.0
2023-06-21,2023-02-15,126,"O2 Arena, London",Rock,Standing (General),48.0,9,16.9,0,0,0,0,6,2,0,0,0,0,0.22,22.0,58.5
2023-01-13,2022-10-29,76,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,6,-2.3,1,1,1,0,1,4,0,0,0,0,0.03,17.67,56.5
2023-06-17,2023-04-06,72,"Motorpoint Arena, Cardiff",Hip-Hop,Standing (General),48.0,8,17.9,0,0,1,1,6,5,0,0,0,0,0.0,22.0,58.5
2024-10-03,2024-07-26,69,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,5,10.5,0,1,0,0,10,3,1,0,0,0,0.03,12.75,54.0
2024-08-18,2024-05-12,98,"Utilita Arena, Birmingham",Electronic/Dance,Premium (Seated),125.0,3,14.9,0,0,1,0,8,6,1,1,0,0,0.05,4.04,130.0
2023-11-17,2023-09-19,59,"O2 Arena, London",Jazz,Standing (General),48.0,6,6.5,1,1,1,0,11,4,0,0,0,0,0.22,14.57,55.0
2023-11-15,2023-10-29,17,Manchester Arena,Rock,Standing (General),48.0,2,3.4,1,1,0,0,11,2,1,0,0,0,0.08,-0.64,47.5
2024-09-04,2024-08-16,19,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,8,4.1,1,1,0,0,9,2,0,0,1,0,0.05,22.0,95.0
2023-11-25,2023-08-26,91,Manchester Arena,Hip-Hop,Standard (Seated),78.0,6,0.9,1,1,1,1,11,5,0,0,0,0,0.08,22.0,95.0
2024-07-03,2024-04-04,90,"Glastonbury Festival, Somerset",Classical,Standard (Seated),78.0,4,15.1,0,0,0,0,7,2,0,1,0,0,0.35,22.0,95.0
2024-02-23,2023-09-16,160,Manchester Arena,Pop,Premium (Seated),125.0,4,5.9,1,1,1,0,2,4,1,1,0,0,0.08,14.04,142.5
2024-08-28,2024-07-21,38,Manchester Arena,Electronic/Dance,Standing (General),48.0,8,16.1,0,0,0,0,8,2,0,1,0,0,0.08,22.0,58.5
2023-04-05,2023-01-22,73,Manchester Arena,Musical Theatre,Premium (Seated),125.0,8,17.0,0,0,0,0,4,2,1,0,0,0,0.08,22.0,152.5
2024-08-03,2024-03-05,151,Manchester Arena,Musical Theatre,Standard (Seated),78.0,7,15.2,0,0,1,1,8,5,0,1,0,0,0.08,22.0,95.0
2023-11-14,2023-06-26,141,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,5,6.8,1,1,0,0,11,1,0,0,0,0,0.05,14.44,55.0
2023-08-24,2023-03-30,147,"SSE Hydro, Glasgow",Musical Theatre,VIP Package,210.0,8,8.7,0,1,0,0,8,3,0,1,0,0,0.03,21.22,254.5
2023-11-30,2023-11-01,29,"Utilita Arena, Birmingham",Electronic/Dance,Standing (General),48.0,3,5.0,1,1,0,0,11,3,0,0,0,0,0.05,6.48,51.0
2024-01-11,2023-10-05,98,"Motorpoint Arena, Cardiff",R&B,Standard (Seated),78.0,1,4.8,1,1,0,0,1,3,0,0,1,0,0.0,-0.33,77.5
2024-04-03,2024-02-07,56,"Glastonbury Festival, Somerset",Electronic/Dance,Standing (General),48.0,5,17.2,0,0,0,0,4,2,0,0,0,0,0.35,22.0,58.5
2023-05-17,2023-04-22,25,"Motorpoint Arena, Cardiff",Pop,Standard (Seated),78.0,8,14.4,0,0,0,0,5,2,0,0,0,0,0.0,19.12,93.0
2024-08-10,2024-03-24,139,"O2 Arena, London",R&B,Premium (Seated),125.0,6,20.4,0,0,1,1,8,5,0,1,0,0,0.22,22.0,152.5
2024-06-30,2024-01-26,156,"SSE Hydro, Glasgow",R&B,VIP Package,210.0,3,12.2,0,1,1,0,6,6,0,0,0,1,0.03,-2.76,204.0
2024-05-27,2023-12-19,160,"O2 Arena, London",Jazz,Premium (Seated),125.0,6,15.3,0,0,0,0,5,0,0,0,0,1,0.22,0.11,125.0
2023-10-23,2023-07-19,96,"O2 Arena, London",Classical,Standard (Seated),78.0,7,8.6,0,1,0,0,10,0,1,0,0,0,0.22,22.0,95.0
2023-11-16,2023-07-23,116,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,5,-2.4,1,1,0,0,11,3,1,0,0,0,0.05,11.93,53.5
2024-07-25,2024-06-26,29,Manchester Arena,Rock,Standard (Seated),78.0,8,13.7,0,0,0,0,7,3,0,1,0,0,0.08,22.0,95.0
2023-12-15,2023-08-22,115,"O2 Arena, London",Pop,Premium (Seated),125.0,6,2.3,1,1,1,0,12,4,1,1,0,0,0.22,22.0,152.5
2023-08-17,2023-04-09,130,"O2 Arena, London",Rock,Standing (General),48.0,2,7.6,1,1,0,0,8,3,0,1,0,0,0.22,20.58,58.0
2023-09-27,2023-06-11,108,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,7,7.2,1,1,0,0,9,2,0,0,0,1,0.22,22.0,95.0
2023-10-18,2023-06-08,132,"Glastonbury Festival, Somerset",Rock,Premium (Seated),125.0,2,6.3,1,1,0,0,10,2,0,0,1,0,0.35,22.0,152.5
2024-12-25,2024-10-14,72,"O2 Arena, London",R&B,Standard (Seated),78.0,8,-0.9,1,1,0,0,12,2,0,1,0,0,0.22,22.0,95.0
2023-06-14,2023-06-05,9,"O2 Arena, London",R&B,Standing (General),48.0,5,24.2,0,0,0,0,6,2,1,0,0,0,0.22,22.0,58.5
2023-01-05,2022-07-22,167,Manchester Arena,Classical,Premium (Seated),125.0,7,5.6,1,1,0,0,1,3,1,0,0,0,0.08,8.05,135.0
2024-01-14,2023-11-27,48,Manchester Arena,Musical Theatre,Standing (General),48.0,9,4.7,1,1,1,0,1,6,0,0,0,0,0.08,22.0,58.5
2023-03-19,2023-02-10,37,"Glastonbury Festival, Somerset",Hip-Hop,Standing (General),48.0,5,10.5,0,1,1,0,3,6,0,0,0,0,0.35,22.0,58.5
2024-02-14,2024-01-02,43,"O2 Arena, London",Rock,Premium (Seated),125.0,5,8.7,0,1,0,0,2,2,0,1,0,0,0.22,22.0,152.5
2024-07-27,2024-04-10,108,"First Direct Arena, Leeds",R&B,Standard (Seated),78.0,7,17.1,0,0,1,1,7,5,0,1,0,0,0.02,22.0,95.0
2023-05-12,2023-04-09,33,"SSE Hydro, Glasgow",Pop,Premium (Seated),125.0,2,10.5,0,1,1,0,5,4,0,0,0,0,0.03,-1.78,123.0
2024-08-23,2024-04-24,121,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,1,15.2,0,0,1,0,8,4,1,1,0,0,0.35,22.0,58.5
2023-02-11,2023-01-12,30,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,6,3.5,1,1,1,1,2,5,0,1,1,0,0.05,22.0,58.5
2023-03-30,2022-10-20,161,"Motorpoint Arena, Cardiff",Pop,Standing (General),48.0,3,11.5,0,1,0,0,3,3,1,0,0,0,0.0,6.56,51.0
2024-02-06,2023-09-03,156,"O2 Arena, London",Pop,VIP Package,210.0,3,7.0,1,1,0,0,2,1,0,1,0,0,0.22,22.0,256.0
2023-10-23,2023-07-10,105,Manchester Arena,Rock,Standard (Seated),78.0,9,3.8,1,1,0,0,10,0,0,0,0,0,0.08,22.0,95.0
2023-10-22,2023-09-27,25,Manchester Arena,Pop,Standard (Seated),78.0,6,13.2,0,0,1,0,10,6,0,0,0,0,0.08,9.48,85.5
2024-09-07,2024-03-22,169,"Glastonbury Festival, Somerset",Hip-Hop,Standing (General),48.0,8,14.5,0,0,1,1,9,5,1,0,0,1,0.35,22.0,58.5
